                  Time        error x        error y        error z
252437250.000000000000000          0.005         -0.006         -0.003
252437270.000000000000000          0.011          0.006          0.016
252437280.000000000000000          0.000          0.000          0.000
252437290.000000000000000         -0.002          0.003          0.006
252437300.000000000000000          0.000          0.002          0.002
252437310.000000000000000          0.006          0.011          0.012
252437320.000000000000000          0.005          0.015          0.015
252437350.000000000000000          0.010          0.014          0.011
252437370.000000000000000          0.004          0.013          0.009
252437380.000000000000000          0.003          0.017          0.014
252437390.000000000000000          0.006          0.012          0.012
252437400.000000000000000          0.000          0.000          0.000
252437410.000000000000000         -0.016         -0.004         -0.005
252437420.000000000000000         -0.015         -0.013         -0.013
252437430.000000000000000         -0.010         -0.019         -0.009
252437510.000000000000000         -0.003         -0.010         -0.019
252437520.000000000000000          0.000          0.000          0.000
252437530.000000000000000         -0.004          0.001          0.020
252437540.000000000000000         -0.005         -0.001          0.009
252437550.000000000000000          0.004          0.010          0.004
252437560.000000000000000          0.007          0.018          0.003
252437570.000000000000000          0.010          0.016          0.004
252437580.000000000000000          0.010          0.019          0.007
252437590.000000000000000          0.009          0.017          0.017
252437600.000000000000000          0.007          0.019          0.013
252437610.000000000000000          0.010          0.018          0.009
252437640.000000000000000          0.000          0.000          0.000
252437650.000000000000000         -0.010         -0.017         -0.014
252437660.000000000000000         -0.013         -0.017         -0.018
252437670.000000000000000         -0.016         -0.013         -0.014
252437680.000000000000000         -0.015         -0.011         -0.012
252437700.000000000000000         -0.018         -0.018         -0.015
252437710.000000000000000         -0.012         -0.019         -0.024
252437720.000000000000000         -0.011         -0.015         -0.022
252437730.000000000000000         -0.008         -0.014         -0.013
